TotalFile:3900	PakTime:2010-4-26 18:54:34	PakTimeSave:4bd570ea	CRC:9ac01ea
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
3607	ecaf4c65	2007-8-13 20:55:16	\setting\map\map_info\juyanze\trap\to_mengguwangting.txt	1217	371	4	1eb2b040
3608	ecc846da	2009-9-22 17:17:3	\setting\map\map_info\baifumengjing\info.txt	2560	676	4	63c96b4d
3609	ecd8e814	2008-5-22 16:16:41	\setting\map\map_info\zhanchang_xibei_fengxiang\trap\houying1_daying1_2.txt	351	170	4	3bdaeca4
3610	ecebfb12	2009-1-4 9:50:30	\setting\map\map_info\feilonggu\info.txt	580	335	4	195bcd21
3611	ed025b31	2007-6-9 12:54:50	\setting\map\map_info\hanshuigudu_shinei\trap\to_exit21.txt	265	124	4	b4bfc25d
3612	ed2f5c4d	2007-8-23 18:59:56	\setting\map\map_info\fenglingdu\trap\to_longmenshiku.txt	755	241	4	d0d0f9ee
3613	ed369dd2	2009-9-27 18:38:23	\setting\event\eventplantform\plantform_award\award_session_1_part2.txt	701	292	4	67cfd527
3614	ed386448	2009-1-4 10:3:41	\setting\map\map_info\yanziwu_1_mhx\info.txt	475	315	4	a2985456
3615	ed3bc920	2008-11-13 11:46:29	\setting\npc\droprate\renwudiaoluo\baoxiang_lv1.txt	214	139	4	dc141279
3616	ed46583c	2008-5-9 14:42:40	\setting\map\map_info\jiangeshudao\npc\heihushouxia.txt	293	182	4	34caf638
3617	ed47a623	2008-8-21 11:28:13	\setting\map\map_info\huashan\trap\to_fenglingdu.txt	615	201	4	1db58fc4
3618	ed63d29b	2008-6-4 18:43:14	\setting\map\map_info\linanfu_zhichuntai\trap\to_linanfu.txt	377	139	4	6fbcbd75
3619	ed6516a2	2009-9-22 17:17:3	\setting\map\map_info\lingbipo\trap\to_jinjunmiying.txt	104	63	4	324a5753
3620	ed85010a	2008-3-12 22:39:52	\setting\map\map_info\hanshuigudu_shinei\npc\yipintangwushi.txt	139	101	4	e762bb8c
3621	ed86376b	2009-1-4 9:52:36	\setting\map\map_info\jiayuguan\info.txt	2578	858	4	4689b398
3622	ed952cc1	2008-3-18 9:17:48	\setting\map\map_info\zhendongmuyuan\trap\to_yunzhongzhen.txt	601	197	4	9b2e9db7
3623	ed9f59f8	2007-6-9 12:56:45	\setting\map\map_info\yuanshisenlin_2\trap\to_nvwushouling.txt	223	98	4	c61b1573
3624	edf6066e	2008-5-22 16:16:42	\setting\map\map_info\zhanchang_xibei_xiangyang\trap\houying1_daying1_1.txt	377	178	4	6a5d1a05
3625	ee02f3c9	2010-4-9 21:21:14	\setting\event\jieri\20100501_laborday\npc_soldier117.txt	422	247	4	7fb83680
3626	ee0bcfa5	2007-8-9 16:55:23	\setting\map\map_info\jiulaofeng\npc\hehuanhua.txt	97	75	4	bc353f8d
3627	ee0ffc4c	2008-3-17 20:53:43	\setting\map\map_info\longhuhuanjing_1\npc\caiyaoren.txt	884	471	4	47124b64
3628	ee10aed0	2009-12-25 17:42:47	\setting\map\map_info\globalservermap\info.txt	765	403	4	2177f0ea
3629	ee25c456	2008-12-15 18:33:40	\setting\map\map_info\taohuayuan\trap\to_suoyunyuan.txt	699	221	4	5612b7aa
3630	ee3b25ec	2008-7-8 10:3:22	\setting\map\map_info\taizubaoku\trap\to_exit553.txt	321	136	4	56ea4b90
3631	ee434799	2007-8-13 20:55:15	\setting\map\map_info\jiangeshudao\trap\to_dasanguan.txt	265	103	4	80f1f4eb
3632	ee465dd6	2009-1-4 9:49:3	\setting\map\map_info\bianjingfu_dalao\info.txt	286	219	4	aab226c9
3633	ee497b32	2009-7-24 14:35:50	\setting\xoyogame\npc_pos_lv1.txt	14939	4371	4	d2105e8f
3634	ee516c3c	2009-7-16 18:19:42	\setting\map\map_info\xiaoyaogu_lv6\trap\to_trapA2.txt	1077	265	4	a7e36779
3635	ee548873	2009-1-4 10:5:57	\setting\map\map_info\zhanchang_shangu_xiangyang\info.txt	1259	398	4	af4b9e2b
3636	ee96934f	2008-7-8 10:3:22	\setting\map\map_info\tianlongsi\trap\to_shangxianzhuang.txt	167	84	4	9eebf79d
3637	ee9b2dc3	2008-5-25 23:39:45	\setting\kin\kingame\room05\difnpctemplet.txt	60	57	4	99a7bdc4
3638	eeb20fc9	2007-6-9 12:54:36	\setting\map\map_info\funiushan\trap\to_liyuanba.txt	125	72	4	b1917c5c
3639	eeddf1a0	2007-8-22 11:26:20	\setting\map\map_info\longhuhuanjing_1\npc\liangencao.txt	91	74	4	18e5e55b
3640	eee8d639	2008-3-17 16:11:30	\setting\map\map_info\qingluodao\npc\shashoutongling.txt	55	55	0	2fdcaa35
3641	eef3394d	2007-8-14 11:20:6	\setting\map\map_info\jiguandong\trap\to_jiayin.txt	143	71	4	280dd4bb
3642	eef3ab7a	2009-1-4 10:21:31	\setting\map\map_info\baimanshan\npc\zhizhu1.txt	91	82	4	40eee971
3643	ef23a8c2	2007-6-11 23:19:5	\setting\shop\ibshop.txt	115	112	4	1d61c1f4
3644	ef3121a9	2009-12-25 17:29:52	\setting\mission\gbwlls\league_award\award_session_3_type.txt	134	100	4	545ef755
3645	ef439b63	2007-8-23 18:59:56	\setting\map\map_info\fenglingdu\trap\to_dukou3.txt	419	166	4	4d0324c1
3646	ef5921a2	2007-6-9 12:55:51	\setting\map\map_info\talin_2\trap\to_pomiao.txt	237	97	4	25a67936
3647	ef605fb7	2007-10-19 22:28:27	\setting\map\map_info\jiangjincun\trap\to_emeipai.txt	273	122	4	c205ee05
3648	ef6348bc	2007-8-23 18:59:57	\setting\map\map_info\jianmenguan\trap\to_xiangyangfu.txt	601	191	4	a88c8e87
3649	ef7c655a	2008-1-28 19:49:45	\setting\map\map_info\yuanshisenlin_3\info.txt	229	175	4	92bb7e25
3650	ef7e96bf	2008-3-25 0:45:36	\setting\map\map_info\junmachang\npc\area3.txt	3471	1444	4	8a751244
3651	ef82eea0	2009-1-4 9:52:59	\setting\map\map_info\jinguohuangling_2_pchfn\info.txt	473	328	4	7ab168fe
3652	ef8a96a1	2008-5-24 15:20:14	\setting\map\map_info\yuanshisenlin_2_gexialingf\trap\to_longguanpo.txt	181	81	4	dae8c1f
3653	efb2d539	2008-8-29 16:55:23	\setting\boss\task80to90\4006.ini	855	365	4	f4c4261f
3654	efc663d0	2008-9-27 10:12:51	\setting\map\map_info\jiayuguan\npc\sishi.txt	69	58	4	f28c3a5b
3655	efcdbb36	2008-5-24 15:11:37	\setting\map\map_info\jiulaofeng_zhjdzh\trap\to_jiulaofeng.txt	130	73	4	f4e5d690
3656	efdf266b	2009-3-16 11:59:4	\setting\boss\domain\95boss_shui.ini	824	449	4	3768b8f
3657	efdf8f57	2009-6-9 11:53:20	\setting\map\map_info\huanggongdadian_1\trap\to_huanggongyushufang.txt	125	68	4	844cb127
3658	efe5e49c	2009-9-23 18:30:20	\setting\map\map_info\globalservermapshandong\info.txt	394	289	4	603d3cb9
3659	efe7a674	2008-11-11 18:17:11	\setting\npc\droprate\droprate010.txt	1721	574	4	527eecf9
3660	f0083a4e	2009-1-4 9:48:59	\setting\map\map_info\beizhan_shinei\info.txt	430	308	4	3b323cc9
3661	f0088d28	2008-10-27 15:47:26	\setting\map\map_info\fengduguicheng\trap\to_sanxiazhandao.txt	923	285	4	a00915fa
3662	f0184299	2008-6-18 21:19:37	\setting\map\map_info\damogucheng\trap\to_finalboss.txt	223	111	4	524ff47c
3663	f019f813	2008-5-25 23:39:46	\setting\kin\kingame\room10\difnpctemplet.txt	60	57	4	c6e92277
3664	f031de2b	2010-1-30 23:14:33	\setting\marry\visitornpc_2.txt	77	57	4	de6fb75b
3665	f06a2d22	2007-9-13 17:42:24	\setting\map\map_info\dongtinghupan\npc\area2.txt	2911	1266	4	166d2b49
3666	f06eb908	2008-9-27 10:16:25	\setting\map\map_info\linanfu_jiangxue2\trap\to_zhuxifu.txt	167	83	4	28521491
3667	f0778cab	2009-4-16 17:15:30	\setting\domainbattle\domainrelation_stage2.txt	929	408	4	ce175760
3668	f07a3ba6	2008-7-8 10:3:22	\setting\map\map_info\tianlongsi\npc\manbing.txt	391	232	4	1934ff28
3669	f07bccf1	2008-3-17 15:59:44	\setting\map\map_info\jiulaofeng\npc\wuxiqinbing.txt	531	243	4	df49ac65
3670	f08f1073	2007-9-13 17:42:24	\setting\map\map_info\jiulaodong_1\trap\to_jiulaofeng.txt	405	172	4	606db00d
3671	f0c4b171	2009-2-19 9:3:49	\setting\npc\droprate\xoyogame\xoyogame_lv4_boss.txt	360	210	4	65f9e987
3672	f0c5224c	2008-1-21 15:10:8	\setting\pvp\map\baomingdian_xi.txt	27	27	0	7a1220f
3673	f0c7fef1	2009-1-4 9:55:58	\setting\map\map_info\longhuhuanjing_1_ylshjz\info.txt	454	329	4	ec7c50cc
3674	f0f6b331	2008-7-25 17:46:27	\setting\boss\KinEctype\worldboss\75boss_shui\xiaobin_wuxinggu.ini	108	108	0	fd3d4bdc
3675	f114c5f8	2007-9-20 15:7:25	\setting\map\map_info\bangyuanmidong\npc\yinxiangkanshou.txt	181	120	4	7dc9f07f
3676	f1151906	2008-1-28 19:58:30	\setting\map\map_info\chengdufu\trap\to_jiangjincun.txt	503	199	4	b00c5da9
3677	f1584e50	2007-9-6 17:6:20	\setting\map\map_info\qilianshan\trap\to_longmenzhen.txt	727	235	4	1c2a7b56
3678	f15d88e8	2008-10-10 21:16:59	\setting\event\qqshow\qqshow_gate0508.txt	35010	25500	4	12f1246c
3679	f15efa44	2007-12-25 9:28:8	\setting\map\minimap.ini	148010	16899	4	9b271e5
3680	f171c4f1	2007-6-9 12:55:12	\setting\map\map_info\jiulaofeng_shinei\trap\to_exit18.txt	307	143	4	ad5dee53
3681	f17cd6a7	2007-6-9 12:54:50	\setting\map\map_info\hanshuigudu_shinei\trap\to_exit27.txt	265	129	4	cf9d3b7a
3682	f1b88f01	2009-10-10 18:2:42	\setting\map\map_info\zhanchang_pingyuan_fengxiang\trap\daying3_yewai.txt	1570	550	4	4eca3e0
3683	f1bf47ec	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_qinglongjian.txt	390	151	4	2842321a
3684	f1e47a78	2009-1-4 9:50:8	\setting\map\map_info\diancangshan_shinei\info.txt	1602	589	4	88219cee
3685	f1ed124c	2008-3-24 19:1:10	\setting\map\map_info\hupanzhulin_1\npc\gouxiong.txt	293	172	4	a5ab91ff
3686	f204da97	2007-9-20 15:7:25	\setting\map\map_info\bangyuanmidong\npc\yanbangdizi.txt	125	91	4	e65a3f07
3687	f206eb69	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm62.txt	489	161	4	e8682ff3
3688	f212a42b	2009-6-20 17:57:52	\setting\map\map_info\qinshihuangling_4\trap\trap_f3_2.txt	363	135	4	5db828e
3689	f24c5f8b	2007-10-24 18:30:4	\setting\map\map_info\shunanzhuhai\npc\area2.txt	1483	622	4	e53a8807
3690	f24f5458	2008-5-24 15:20:15	\setting\map\map_info\yuanshisenlin_2_mshjs\npc\wududizi.txt	69	54	4	d57ad6b8
3691	f2604760	2008-3-17 15:43:54	\setting\map\map_info\hupanzhulin_1\npc\dache.txt	55	55	0	f19c8423
3692	f27a4adf	2007-6-14 14:4:14	\setting\map\map_info\transmit.txt	118	108	4	40c8bb1a
3693	f27c16a3	2008-10-10 21:16:59	\setting\event\qqshow\qqshow_gate0509.txt	35010	25448	4	6c45ee2e
3694	f2868cdb	2008-3-17 16:25:52	\setting\map\map_info\yuanshisenlin_2\npc\changgemen.txt	55	53	4	d7b06736
3695	f296e809	2008-3-6 14:23:56	\setting\map\map_info\gaibang\trap\to_gusushuixie.txt	321	133	4	d4e23c94
3696	f2bb41d9	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_boss.txt	377	155	4	338e9fb2
3697	f2c79096	2010-4-9 21:21:14	\setting\npc\droprate\loaryday\boss_mu.txt	105	105	0	54f1d10b
3698	f2cdf02c	2009-3-20 17:3:11	\setting\map\map_info\mobeicaoyuan\trap\to_wanglongshan.txt	363	132	4	7eebbfd2
3699	f2d150d9	2007-9-13 17:42:24	\setting\map\map_info\jiulaodong_1\trap\to_jiulaodong_2.txt	181	89	4	acd0ca16
3700	f2df7b42	2007-12-10 15:41:56	\setting\map\map_info\yangzhoufu\trap\to_daoxiangcun.txt	169	91	4	f43b80b5
3701	f2e0fd76	2008-5-24 15:17:18	\setting\map\map_info\yanziwu_1_hd\trap\to_yanziwu.txt	321	133	4	5883f076
3702	f2e37c69	2008-5-22 16:16:36	\setting\map\map_info\zhanchang_shangu_xiangyang\trap\daying3_yewai.txt	1189	492	4	870c28cf
3703	f2fd0d38	2008-8-21 11:28:18	\setting\map\map_info\jiayuguan\trap\to_juyanze.txt	468	166	4	d56d41db
3704	f3028034	2008-7-8 10:3:25	\setting\map\map_info\xiagu3\npc\wudujiaodizi.txt	96	80	4	fbda5321
3705	f310bbe1	2009-1-4 10:21:31	\setting\map\map_info\baimanshan\trap\to_tianjuegong.txt	390	145	4	b1f08e15
3706	f31fc9f2	2007-9-17 17:6:3	\setting\map\map_info\tianlongsi\trap\to_guanrilouyiceng.txt	209	91	4	f334901
3707	f329d08d	2008-9-27 10:16:26	\setting\map\map_info\linanfu_zhulijing\trap\to_zhuxifu.txt	167	83	4	28521491
3708	f33090ab	2008-7-25 12:47:12	\setting\task\merchant\type_finditem.txt	14059	2615	4	3e35a0c3
3709	f334688e	2007-10-24 14:54:6	\setting\map\map_info\zhujianfang\npc\area7.txt	713	365	4	51c698f2
3710	f337b766	2008-5-24 15:14:54	\setting\map\map_info\qingluodao_pyf\trap\to_qingluodao.txt	181	81	4	beaaabd4
3711	f34ca3ce	2010-4-22 14:20:6	\setting\player\rolename.flt	8530	4552	4	99548b15
3712	f350136a	2007-6-9 12:55:25	\setting\map\map_info\longhuhuanjing_1\npc\menghu.txt	413	211	4	42c782bd
3713	f39abfb7	2009-1-4 10:3:17	\setting\map\map_info\yanziwu_1_cjby\info.txt	450	323	4	a7bab5b5
3714	f3d01583	2007-8-7 10:31:49	\setting\map\map_info\dasanguan\npc\area3.txt	2197	910	4	7491fbc4
3715	f3fdbbe9	2009-6-20 17:57:47	\setting\map\map_info\qinshihuangling_1\trap\trap_safe_out_1.txt	321	139	4	4218518d
3716	f40a3220	2009-6-20 17:50:26	\setting\boss\domain\lingtushouwei.ini	767	331	4	63437561
3717	f4193def	2007-9-13 17:42:23	\setting\map\map_info\dongtinghupan\npc\area1.txt	3331	1404	4	59cbaf3a
3718	f41d714b	2009-1-4 10:1:38	\setting\map\map_info\wulinleitai_bianjing\info.txt	352	254	4	987159b
3719	f428305c	2009-1-4 10:4:54	\setting\map\map_info\yuanshisenlin_2_jyt\info.txt	848	425	4	fe85b37f
3720	f4323ba2	2009-1-4 9:50:10	\setting\map\map_info\diancangshanzhai_1\info.txt	681	367	4	9bb1549d
3721	f432ac94	2008-5-9 14:15:50	\setting\map\map_info\bieyuanhuiketing_1\trap\to_exit537.txt	111	64	4	fe109e97
3722	f44a27fa	2010-4-16 21:43:59	\setting\event\manager\tooluse\taskidlist.txt	2432	1114	4	1eb6ab01
3723	f461c3fe	2008-3-25 0:45:6	\setting\map\map_info\jinguohuangling_2\npc\tanguanjiading.txt	181	119	4	a8d15784
3724	f46ac325	2010-4-25 15:36:27	\setting\event\eventplantform\plantform_type\towerdefence.txt	1613	819	4	9be6a0e8
3725	f48e51cb	2008-5-25 23:39:45	\setting\kin\kingame\room09\fixindex.txt	69	69	0	1787b0a4
3726	f4ad9c85	2008-12-15 18:33:36	\setting\map\map_info\fengduguicheng\trap\to_shennvfeng.txt	601	203	4	ce49025
3727	f4b012d5	2009-1-4 10:3:55	\setting\map\map_info\yanziwu_1_ysj\info.txt	487	326	4	87b9e950
3728	f4b9b586	2007-6-9 12:54:53	\setting\map\map_info\huanhuaxi\trap\to_danqingsheng.txt	139	80	4	e6292db8
3729	f4bf2a3d	2008-10-10 21:16:59	\setting\event\qqshow\qqshow_gate0507.txt	35010	25477	4	1350e7e2
3730	f4f896c9	2010-3-26 19:5:23	\setting\map\map_info\yunling\trap\chukou.txt	503	188	4	28c9f608
3731	f5063ba7	2008-5-25 23:39:46	\setting\kin\kingame\room21\obstacletrap.txt	57	55	4	1833624e
3732	f5129910	2008-7-14 15:20:12	\setting\map\map_info\erhaimoyan\npc\dajisi.txt	27	27	0	e9f119d0
3733	f515f0fe	2010-3-24 10:18:9	\setting\partner\skillsetting.txt	899	286	4	711a143f
3734	f52729d2	2008-10-27 15:47:50	\setting\map\map_info\wulingshan\trap\to_fuliudong.txt	307	118	4	15251e5b
3735	f5339e29	2008-8-22 11:0:54	\setting\npc\droprate\worldboss\droprate_boss_yunxueshan.txt	1013	391	4	fcf93ed3
3736	f53d238b	2008-3-12 21:32:34	\setting\map\map_info\taozhugongyizhong\npc\ercengxiaoguai.txt	250	156	4	ea33bc0b
3737	f5529435	2008-4-15 10:54:26	\setting\map\map_info\pengliguze_shinei\trap\to_exit1.txt	364	173	4	a2b07de9
3738	f55eee76	2009-3-13 15:35:22	\setting\task\genieawardtype.txt	77	77	0	30b6fd9f
3739	f56e1ee7	2010-4-16 10:20:49	\setting\gamesetting.ini	1229	730	4	931b7021
3740	f5730439	2009-11-30 10:7:54	\setting\event\jieri\200812_xmas\snowman\xuerenguoguo\3_bianjing.txt	1342	612	4	c9584d92
3741	f580a7a4	2007-10-19 22:28:27	\setting\map\map_info\jiangjincun\npc\yijunshiwei.txt	39	39	0	6aa291e9
3742	f5890749	2009-1-4 9:59:37	\setting\map\map_info\talin_2_trxz\info.txt	587	349	4	aae99b35
3743	f5b5a88c	2008-9-1 19:11:57	\setting\map\map_info\funiushanhoushan\trap\to_manzhangshan.txt	312	128	4	3c9f3bb6
3744	f5c44e3e	2007-6-9 12:54:50	\setting\map\map_info\hanshuigudu_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
3745	f5c50d20	2009-1-4 9:55:36	\setting\map\map_info\longhuhuanjing_1_tycjs2\info.txt	531	341	4	5197ba36
3746	f5ce20f4	2009-1-4 10:6:28	\setting\map\map_info\zhichuntai\info.txt	427	301	4	51c9a2a7
3747	f5ce57a2	2009-1-4 9:57:58	\setting\map\map_info\qingluodao_qzhsh\info.txt	454	323	4	eb318136
3748	f5d54ba5	2010-1-8 16:59:6	\setting\event\jieri\201001_springfrestival\huadeng\hd_yangzhou.txt	709	393	4	5822abc6
3749	f5e329e7	2007-6-9 12:55:12	\setting\map\map_info\jiulaofeng_shinei\trap\to_exit17.txt	251	120	4	5dbbc837
3750	f5f84d4b	2008-9-12 9:10:10	\setting\npc\droprate\renwudiaoluo\caishigongjiang.txt	98	98	0	f8c6dc79
3751	f5fea92e	2008-5-25 23:39:46	\setting\kin\kingame\room24\copynpctemplet.txt	399	199	4	be5e6ce0
3752	f60519a7	2007-9-6 17:6:20	\setting\map\map_info\shunanzhuhai\npc\area1.txt	2491	957	4	3787a5de
3753	f62071be	2009-1-4 9:51:28	\setting\map\map_info\heilongtan\info.txt	831	429	4	3f895a12
3754	f63c5440	2008-3-25 0:44:42	\setting\map\map_info\hupanzhulin_1\npc\wuyijianshi.txt	139	97	4	1b51b8d
3755	f65a569b	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm61.txt	643	195	4	2acb060f
3756	f66685be	2007-7-16 17:37:39	\setting\map\map_info\huanhuaxi_shinei\trap\to_murenzhen.txt	181	83	4	2f56c742
3757	f6705ba4	2009-2-11 9:18:6	\setting\map\map_info\changgemen\trap\to_longquancun.txt	517	166	4	c8f004f3
3758	f67a28a6	2010-2-26 18:16:44	\setting\marry\visitornpc_1.txt	77	51	4	a9b37b4f
3759	f67ae273	2008-10-6 12:3:39	\setting\namewordfilter.txt	54002	22433	4	2e4267fb
3760	f67f9c57	2008-7-14 15:20:16	\setting\map\map_info\huqiujianchi\npc\nanyingdajiang.txt	29	29	0	6954785
3761	f68c8911	2009-6-20 17:57:52	\setting\map\map_info\qinshihuangling_4\trap\trap_f3_1.txt	377	153	4	17f06caa
3762	f68f3258	2007-6-14 14:4:13	\setting\map\map_info\bangyuanmidong\npc\caobangdaoling.txt	321	168	4	cc7c734f
3763	f6978ce9	2007-10-24 14:54:6	\setting\map\map_info\zhujianfang\npc\area6.txt	713	355	4	bf544bfe
3764	f6be8abd	2007-9-13 17:42:24	\setting\map\map_info\jiulaodong_2\npc\area4.txt	853	404	4	1d46f2fb
3765	f6c7f1f8	2008-9-27 10:16:26	\setting\map\map_info\linanfu_zhuxi\trap\to_linanfu.txt	247	105	4	d3f63b6a
3766	f6daf6aa	2009-1-4 10:0:23	\setting\map\map_info\tianlongsi\info.txt	3002	935	4	b035036b
3767	f6db3fb0	2009-9-27 14:52:54	\setting\map\map_info\yueyanglou\info.txt	2889	850	4	41e269c4
3768	f6fa60ca	2007-10-10 17:11:41	\setting\map\map_info\jiulaofeng\npc\shenmishashou.txt	447	246	4	b7216a2c
3769	f6ffd54d	2008-12-19 22:45:39	\setting\boss\domain\dali_def.ini	551	255	4	922ae4a
3770	f703729c	2008-5-22 16:16:38	\setting\map\map_info\zhanchang_shangu_yangzhou\trap\houying1_daying1_1.txt	468	212	4	b4f17084
3771	f71211d8	2008-3-17 16:11:30	\setting\map\map_info\qingluodao\npc\feitiedui.txt	69	60	4	2c025af8
3772	f73b926e	2009-8-7 16:4:12	\setting\shop\sellitem.txt	2262	847	4	66f3fadf
3773	f7425ce2	2010-3-4 17:25:34	\setting\fuben\001\lock.txt	5416	3128	4	a556a653
3774	f768dc8c	2007-8-7 10:31:49	\setting\map\map_info\dasanguan\npc\area2.txt	1917	819	4	36924ed
3775	f770acb4	2008-4-25 16:25:42	\setting\map\map_info\juyanze_shinei\npc\fubing.txt	167	121	4	cc3d91ad
3776	f77e1837	2007-10-19 22:28:27	\setting\map\map_info\jiangjincun\trap\to_chengdufu.txt	247	113	4	bd981416
3777	f78c2278	2009-1-4 9:53:31	\setting\map\map_info\jiulaofeng_xzny\info.txt	685	383	4	82227df9
3778	f7969036	2009-2-27 23:11:35	\setting\mission\wlls\league_award\award_session_3_lv2.txt	1357	440	4	c9bf380b
3779	f79e1a21	2008-3-17 20:56:27	\setting\map\map_info\yuanshisenlin_2\npc\yirenwushi.txt	937	444	4	72ac50b9
3780	f7a03d54	2008-3-17 16:25:52	\setting\map\map_info\yuanshisenlin_2\npc\tianwangdizi.txt	55	46	4	2f37ee1a
3781	f7a6be66	2009-9-22 17:17:3	\setting\map\map_info\lingbipo\trap\to_youlongbaoku.txt	97	56	4	14eeec78
3782	f7ae9e1c	2008-3-17 20:53:47	\setting\map\map_info\longhuhuanjing_1\npc\taofan.txt	553	295	4	a96c3015
3783	f7d32016	2009-4-16 17:15:28	\setting\domainbattle\domainrelation_stage1.txt	599	265	4	ef603334
3784	f7fcf9f0	2009-1-4 9:51:2	\setting\map\map_info\gaibangmidao\info.txt	1150	527	4	794d6a16
3785	f800e51c	2009-7-27 9:13:50	\setting\mission\wlls\league_award\award_session_3_lv1.txt	625	337	4	be4e24ce
3786	f80620b2	2009-1-4 9:49:37	\setting\map\map_info\chiyoudong\info.txt	1139	421	4	dbe0cf16
3787	f81d8e45	2008-5-25 23:39:46	\setting\kin\kingame\room14\fixindex.txt	70	70	0	ee0ea585
3788	f8268076	2009-1-4 10:1:5	\setting\map\map_info\tiesuozhanqiao_xiangyang\info.txt	473	267	4	6f19ed90
3789	f84504d7	2008-12-19 22:45:49	\setting\map\map_info\jiuyixi\trap\to_wuyishan.txt	685	218	4	708352fd
3790	f84ea5b2	2007-8-27 18:10:0	\setting\map\map_info\yanziwu_1\npc\xigua.txt	78	68	4	a571057d
3791	f85f8055	2008-3-6 14:25:17	\setting\map\map_info\yonglezhen\trap\to_wudangpai.txt	489	160	4	20ff2e3e
3792	f86d1861	2008-11-27 21:22:34	\setting\map\map_info\changgemen_cefang2\trap\to_changgemen.txt	265	116	4	50acac88
3793	f8766749	2007-6-14 20:11:28	\setting\map\map_info\talin_2_shinei\trap\to_exit25.txt	195	96	4	7d9ca62d
3794	f87f9ae2	2009-1-4 9:57:4	\setting\map\map_info\menpaijingjichang_tangmen\info.txt	1331	432	4	24d4cb5e
3795	f89036aa	2008-3-25 0:46:46	\setting\map\map_info\yanziwu_1_shinei\npc\menghu.txt	531	255	4	5636b40f
3796	f89e6143	2008-12-15 18:33:38	\setting\map\map_info\mengguwangting\trap\to_chilechuan.txt	685	231	4	cd24fa7b
3797	f8d28c4d	2008-5-22 16:16:36	\setting\map\map_info\zhanchang_shangu_xiangyang\trap\houying3_daying3_2.txt	405	185	4	c3ac7e48
3798	f8e09c0f	2010-4-16 10:32:8	\setting\item\001\equip\greenequip.txt	523174	24469	4	76f7d380
3799	f905cc14	2009-1-4 10:4:12	\setting\map\map_info\yinzhexiaowu\info.txt	372	277	4	2d80e5c5
3800	f90f8e14	2007-9-11 10:31:49	\setting\map\map_info\jiangeshudao_shinei\trap\to_exit10.txt	377	130	4	58b50424
3801	f917c3ea	2008-12-17 10:22:15	\setting\map\map_info\dalifu_huanggong\trap\to_dalifu.txt	237	104	4	b543c88d
3802	f918004a	2010-2-26 18:16:41	\setting\marry\marry_npc_pos.txt	12863	4347	4	50c18d2f
3803	f925116f	2009-1-4 10:6:4	\setting\map\map_info\zhanchang_xiagu_fengxiang\info.txt	2179	564	4	afdb4a1
3804	f92b09a7	2007-8-29 10:40:5	\setting\map\map_info\funiushan\trap\to_bianjingfu.txt	335	119	4	473fcaec
3805	f953b4b6	2007-10-8 17:48:39	\setting\map\map_info\longmenshiku\trap\to_taihanggujing.txt	405	151	4	1dbefdbf
3806	f99b47c6	2009-9-17 17:36:24	\setting\battle\songjin\battlenpc.txt	2127	543	4	ad66e64f
3807	f9b42b14	2009-1-4 9:50:36	\setting\map\map_info\fenglingdu\info.txt	3791	849	4	6d64f107
3808	f9ba7369	2008-5-25 23:39:45	\setting\kin\kingame\room01\diftrap.txt	15	15	0	e5b7b959
3809	f9c6b824	2010-1-30 23:14:33	\setting\marry\shangcaipuren4.txt	121	81	4	95d837bf
3810	f9c93ee5	2008-3-25 0:45:20	\setting\map\map_info\jiulaodong_2\npc\area2.txt	1399	647	4	f696a4a5
3811	f9cacd4e	2008-1-30 14:1:52	\setting\boss\xingbutou.ini	854	329	4	9e6cfbd1
3812	f9df47bf	2007-9-20 17:30:31	\setting\map\map_info\zhujianfang\npc\area4.txt	2701	1134	4	13ba35d8
3813	f9eaac77	2008-5-25 23:39:46	\setting\kin\kingame\room26\difnpctemplet.txt	20	20	0	8377dce7
3814	f9fb6101	2007-6-9 12:56:32	\setting\map\map_info\yanziwu_1\npc\jinguomitan.txt	222	123	4	4870346d
3815	fa020979	2008-9-27 14:30:42	\setting\map\map_info\funiushanhoushan\npc\songjunshizu.txt	153	95	4	fea5f8c2
3816	fa2cdeb5	2008-7-25 17:45:54	\setting\boss\KinEctype\worldboss\75boss_huo.ini	1325	467	4	1769bd14
3817	fa41a5ea	2007-6-9 12:54:39	\setting\map\map_info\funiushan_shinei\npc\nvzi4.txt	41	41	0	260654eb
3818	fa486d65	2008-12-15 18:33:36	\setting\map\map_info\chilechuan\trap\to_mengguwangting.txt	839	261	4	54c3f059
3819	fa540f0b	2008-11-27 21:34:7	\setting\map\map_info\wuyishan\trap\to_wuyishanjingshe.txt	335	125	4	67cb7a31
3820	fa7074c9	2008-3-25 0:45:22	\setting\map\map_info\jiulaodong_2\npc\area3.txt	1231	553	4	abcb6a
3821	fa732054	2007-10-24 14:54:6	\setting\map\map_info\zhujianfang\npc\area5.txt	713	359	4	a917ddeb
